text,sentiment
"Gritos de ""fuera, fuera"" y pataleos en Sevilla cuando el PP recuerda que @conRubalcaba ha rescatado a Felipe y Guerra para el #20N #camPPaña",1
Tomic mantiene el pabellón pero a Marcelinho no se le puede dejar entrar en la zona tan fácilmente. Superará el Madrid su síndrome?,1
"Viendo la informacion #20n de Antena 3, hablan de PP, PSOE y una pequeña mencion a UPyD. ¿Es justo?",1
RT @esNoticia: Libertad Digital &gt; La Guardia Civil detiene en Andoáin a dos etarras http://t.co/RTXUIbJw,1
Finanzas fuertes: más progresividad del sistema fiscal y menos fraude #forojoly,1
@fjavierp25 @juanmagician Lo mejor d @UPyD es q se pued hablar con ellos y respondn a todo.Nos lo demuestra cada día @rubenjuans @Tonicanto1,1
"no lo se :) “@josemiguelspain: Se ha solidarizado con ustedes @pedroj_ramirez y @OndaCero_es ? Respondame, por favor.”",1
Iré a la bgw con una pequeña sorpresa ,1
"Hace 200 años, se firmaba en Cádiz la primera Constitución española.Se firmó en plena guerra y la ciudad asediada por los franceses",1
La misa en 24h muestra la ausencia de  transición  democrática en la aconfesionalidad y  en la memoria republicana y antifranquista,1
Bravo por Murray. Rompe a Djoko y puede empatar a 5. Aquí hay partido todavía. Cómo me alegro de haberme equivocado.,1
¡Está en juego seguir con más de lo mismo o cambiar las cosas! #votaPP #vota @javierarenas_pp,1
"Buen artículo de LD. Hay que arrimar el hombro. La Asociación de Ayuda a las Víctimas del 11-M, al borde del cierre http://t.co/RYYX6ksH",1
"Rajoy contesta a las críticas del PSOE a su reforma de la Justicia: ""es mi programa electoral y lo voy a llevar adelante""",1
800 trabajadores de GPEx iran a la calle por decisión del gobierno popular de Extremadura a #2diasparaelcambio @iunida http://t.co/3hR5UoJY,1
Ex Alcaldes venidos a menos que dicen verdades como puños sobre @UPyD http://t.co/bbeMqPCS,1
"MinistroGallardón recoge el guante del PSOE: comparecerá ""encantado"" en el #Congreso para explicar polémica en torno al aborto.",1
"@Fgarea Eso es verdad, sin duda.",1
"""Ahora Zara ya es capaz de llorar"" #vergonzantehambruna en Chad y el trabajo de @unicef_es vía @el_pais http://t.co/BCBazRKC",1
"Hoy será muy importante la declaración de A. Pérez ""El Bigotes"". Su testimonio puede dejar en muy mal lugar a Camps y a Costa",1
"Noticias #20N Rajoy y la crisis de deuda: Estamos embargados, pero vamos a salir: El líder del... http://t.co/0DHgUek8 #rubalcaba #rajoy",1
"Ola, son ti o #21N e estás arrepentido de votar @ppopular , o #20N vota a @obloque #euBNG #aritmetica20N http://t.co/XHffKbjV",1
La velocidad de la justicia contra Garzón es digna de mejores causas. (Inculpado por cohecho impropio). http://t.co/TN5r9iZJ,1
Si un marciano escucha el discurso de despedida de ZP pensará: pero por qué le echan sus compañeros si es el Mesías! Eso es amor propio,1
"Victoria ajustada de Romney, q gana Ohio y vence en el supermartes.Se ha impuesto x sólo el 1% de los votos (96% papeletas escrutadas)",1
“@Patriciaglo: Risto te falta el perro para ser tin tin jajajajaja” Al revés. En este país sobran candidatos a 4 patas.,1
Me pregunto xq una nota de prensa da anunciar un nuevo recorte de 10000 millones y no una comparecencia urgente del gob?  #queremosaber,1
@UPyD votamos a diputados y senadores no a presidentes de gobierno. Deberíais saberlo ¿no? Al igual que @pp @psoe @iu,1
#nomeolvido de la quiebra de empresas de 40 años por vuestra ineptitud #sumatealcambio #VotaPP,1
Me alegro que diga @_Rubalcaba_ que esta de acuerdo con que la educación debe estar por encima de la demagogia...,1
"@FedericoQuevedo Como PP, siempre hubo candidato único. Como AP, sólo la excepción de Hernández Mancha, al que Fraga echó a los dos años.",1
"Arenas: ""Lo único que no hubieran perdonado nunca los españoles es que no se hubieran tomado decisiones"" http://t.co/oBda7ozY",1
"A. de Botton quiere un monolito dedicado al ateísmo, el más alto de Londres. Estar por encima de los demás no es sólo cosa de la religión.",1
No encuentro la cta de Paula Vazquez. Estoy tonta. Quién me ayuda?,1
"RT“@LorenzodeAra: Un magistrado del Supremo: 'Si hay que meter a Urdangarin en prisión, se le mete' http://t.co/a9QjBJmN vía @elmundoes.",1
"Newspeak RT @dgobiernomadrid Se prohibe la manifestación ""atea"" convocada para el Jueves Santo, por la necesidad de proteger el derecho...",1
@marianorajoy me estoy preparando opos para profe.Estoy en paro. Una alcaldesa suya así lo quiso. ¿qué hago?¿sigo o dejo de perder el time?,1
"Os pido disculpas porque, estos días apenas he tenido tiempo para tuitear y contestar personalmente, aunque si que he leído vuestros tuits",1
El empleo en US crece menos de lo esperado en  Marzo. Dudas sobre la fortaleza del crecimiento,1
"Me ha gustado un vídeo de @YouTube. http://t.co/AoalChjC ""No hay mayor recorte social que el paro""",1
"R Díez recuerda a ""mis compañeros de @UPyD en el P Vasco, que ahora están en actos electorales. Cada voto vale tb para terminar con ETA"".",1
El PP tiene claras sus prioridades. No habrá impuesto a las grandes fortunas pero congela el salario mínimo interprofesional.,1
"@cayo_lara me gusta escucharle, sobre todo el otro día, cuando dijo que los billetes de 500 no aparecen por ningun sitio, muy....",1
Estoy muy preocupado por él con lo bueno que es ,1
@dani_xelcox la parte de acción se me hizo muy pesada. Pero los momentos bonitos son muy bonitos ,1
"La ciudad de la Justicia fue prometida en 2001, 11 años después sigue siendo papel mojado, otra promesa más incumplida para los gaditanos.",1
"Los hay que no desaprovechan una oportunidad para dejar claro lo que son. Dragó, sobre el cierre de Público http://t.co/L0taPIzN",1
"@LuciaDollface Ya ves, parece un comic más maduro pero el dibujo se delata solo ",1
Entre los cuadros mas importantes el de la batalla de Somosierra y los de los guerrilleros españoles. Que no se lo pierda quien pueda.,1
"Sí, como antes la tenía Valls. 'Siempre he trabajado para la clase obrera, la culpa la tiene el Banco Santander' http://t.co/6MRV3XXj",1
@conRubalcaba pide a los ciudadanos “que no esperen al día 21” para protestar por los recortes del PP y “voten el día 20 para evitarlos,1
Yo también exijo REFERÉNDUM  para la reforma alemana de los Tratados de la UE. No estoy d acuerdo con la amputación del estado de bienestar.,1
"Hola @marianorajoy , shoy tú dentro de 30 añosh. Deja de ir al logopeda, esh tirar el dinero. Y alejate del tinte marrón chocolate. De nada.",1
xq prefiero mi casa Nico “@NicoLamata: Una de las cosas que no entenderè nunca es porqué no vive en Mérida...”,1
@javierarenas_pp #PROPONE: Deducciones fiscales para fomentar el empleo de los jóvenes andaluces. #VotaPP,1
es bueno o malo?“@pperezf: Gobierno | Planea reducir canales TDT para dar espacio a las telecos | Vertele http://t.co/OefRQF8S vía @vertele”,1
Los presos no leen tuiter pero transmiten más energía y libertad que muchos de los que estamos en el Patio,1
Un modelo virtual permite predecir el efecto de la radioterapia intraoperatoria http://t.co/jAqPlm06 #cáncer #Interesante,1
"Ya estoy en el Hotel, menudo programa, que tensión hasta el último momento! ... (suena a hueco, como se nota que por aquí no queda nadie)",1
"Y a punto de terminar la campaña, más @RsanemeterioP pero nunca suficiente. #cadavotovale #20n #cantabria http://t.co/nVkk5k5U",1
Montoro pide en el Congreso que se dejen de lado las ideologías para apoyar las decisiones para cortar la crisis...,1
Me parece bochornoso hacer RTs de comentarios positivos...(pero es tan fácil caer en la tentación je je),1
"Antigüedad a Rajoy: ""si quiere pasar a la historia como estadista algo tendrá que decir sobre el voto de Amaiur"". El, incomodo, mira ...",1
Odon Elorza prometio x imperativo legal como si fuera un batasuno. Nadie del PSOE le amonesto.,1
"@magoangelESP mago dejaras el vídeo subido en youtube, es que ahora no lo puedo ver ",1
PPSOE e IU se oponen a renunciar a sus privilegios como pedía @UPyD Asamblea de Madrid http://t.co/i8cICLgr (video) #cadavotovale,1
@marianorajoy que nuestros hijos vean una España sana,1
"@Javiturpeiro eso dice mucho de él... así que nada, tómate tu tiempo que cuando estés preparado, todo llegará ",1
"Según el Gobierno ""el impacto de la huelga ha sido muy moderado"". 176 detenidos asegura el Ministerio del Interior",1
"La previsión es que, una vez más, la Comunidad de Madrid cumpla con el objetivo de déficit",1
"¿No les sale más barato usar el español? Además, fijo que lo habla mucho mejor. http://t.co/PSHajzDp Tiene delito! vía @Semanaldigital",1
Pasé 1mes en mi PR.No me quiero ir pero hay q trabajar.Proxima parada #LA/Spent a month in Pto Rico. Its hard 2leave my island.Next stop #LA,1
B. Días. El parlamento griego aprueba los ajustes que posibilitan un nuevo plan de ayuda de 130.000 millones. Arden las calles de Atenas.,1
Espero que el PP les mande la mierda. RT:Amaiur pide datos sobre los policías y guardias civiles en el País Vasco http://t.co/m2NkPmTv,1
"Menos mal k ayer ya vimos futbol serio. Lo d hoy es d broma,",1
Rubalcaba dice a Rajoy q en vez de subir el IRPF a las clases medias podía haber subido los impuestos a las grandes corporaciones y fortunas,1
Tu voto es valioso porque tú decides cómo van a ser las cosas en los próximos 4 años #TúEliges #Rebélate @cayo_lara http://t.co/aDDsUt59,1
Continua el pesismismo en los españoles. El paro es el principal problema para el 84% solo un 1% considera buena la situación económica.,1
#Pepebotadeoro “@German_Temprano: A Pepe la próxima vez que le sienten en el banquillo no será como reserva sino como acusado”,1
"Ah! Lo del IVA a autónomos, bien. Era de sentido común. Y también la compensación de deudas. Que se lo pregunten a contratistas y proveedore",1
"Si eso, Bono podía haber convocado la última diputación permanente del congreso el lunes a las 11 de la noche... Sólo lo ha hecho a las 6,30",1
Bdías. Rubal hará de Patxi su número 2 y delfín. Chacón se apoya en Griñan. Cada uno busca lo que le falta. ¿Quién ganará y por qué?,1
#interesante aplicación para eliminar ficheros basura del PC  http://t.co/8ybthd4C,1
Creo que canta otra vez. Puede ser? RT @JulioCesarActor: @AlejandroSanz No Puedo Creer Que Me Perdi De Ver Al ... http://t.co/jDxCPoJV,1
".@UPyD #FF a nuestros compañeros y próximos diputados, Rosa Diez @cmgorriaran @aanchuelo @lozanoirene @manuelhi @Tonicanto1 + 2",1
CNN lo está contando http://t.co/5IuUIr9H Los recortes y la huelga de médicos en Catalunya #20N #salud #icscat,1
"pero solo cuando pierde, eh? La bomba hahahaha “@slalanda: @PilarGGranja Ja,ja,ja... Le falta ir a la ""pelu"".”",1
“@CarmenLauraIT: @pedroj_ramirez Hoy se cumplen 20 años de la muerte de Juanito. Un genio. #JuanitoSiemprePresente RT? http://t.co/ZMASEUzu”,1
"Twitter censurará según la cultura de cada país. Vamos, que en España podemos estar tranquilos.",1
Direccion madrid a ver si encuentro alguna oportunidad interesante esperando q despegue el avion espero volver para el #20N,1
"Buen viernes! unas palabras, en mi columna d @LARAZON_es , sobre la posición d los españoles ante el falso final d ETA http://t.co/j8I61yie",1
"@cayo_lara parafrasea a Saramago ""en el mundo hay dos potencias, los mercados y cada uno de todos nosotros con nuestro voto"".",1
ha sido todo una aventura pero he conseguido votar por correo y hasta me han sobrado 10 minutos ¡ #20N,1
"Por la cuenta que os tiene “@LostirantesdePJ: podemos afirmar de modo categórico y sin rubor alguno, que mañana no vamos a hacer huelga.”",1
Estoy nerviosa y no sé por qué ,1
"Guerra de encuestas! Canal Sur no da la mayoría absoluta al PP, y otras sí.",1
Spanair al borde del cierre. Otro sueño de grandeza de la Generalitat que acaba en fiasco.,1
"""los alemanes hacen difíciles las cosas simples, tanto para ellos como para el resto de humanos.Goethe.citado por H.Schmidt.@foix",1
"Hay personas que no valoran la trayectoria de M.Fraga pero lo que nadie puede negar es su amor, compromiso y trabajo con Galicia y España.",1
Buen artículo de Repullo en El País contra la privatización y dualización sanitaria en Cataluña en los consorcios. INCONSTITUCIONAL,1
"""Todas las conquistas de este país tienen nombre y apellidos, Partido Socialista"", afirma Chacón, que agradece a @conrubalcaba fin ETA.",1
Lo que ma el ser optimista que hay en mi (qUE LO HAY AUNQUE SEA MINÚSCULO) Lo que meno el hecho de no confiar  https://t.co/OafLkK91G2,1
"@SATU_9R @LaF1es No, pero dejarte la piel, ir 7º y descartar los puntos sí. Lee el text Carlos nos lo explicó muy clarito ",1
Estoy viendo que como con @conRubalcaba no gane las elecciones del #20N a @jjuarezg tenemos que ingresarlo por paro cardiaco jajaja WAPOOO,1
"#rebélate @iunida @cayo_lara:""No nos resignamos a que nos roben la democracia, los servicios sociales..."" http://t.co/t9Yjqqt7",1
"@rubencela en galiza existe alternativa a un bipartidismo artificial, artificioso e prexudicial, a alternativa chamase @obloque #eubng #20N",1
#nomeolvido de ir el #20n a votar a @IUnida @cayo_lara @vd_dominguez y contribuir a llenar la urnas de dignidad y rebeldia #tueliges,1
"A pesar del gripazo, hoy estoy en El Hormiguero... Espero que no repercuta en mi actuación.",1
@Azkuito @marianorajoy ¡Qué Pais! La niña de Rajoy es del #15M. La prima Española se dispara y El primo de Rajoy se va de España,1
"#rebélate @iunida @cayo_lara: ""No son capaces de acabar con el hambre en el mundo y con los cinco millones de parados en España""",1
""" La reforma laboral va a poner las bases de la creación de empleo en nuestro pais"" @fatimabanez #elcambioandaluz",1
Preparo mi maleta para ir a mi pueblo a votar. Votaré al @PPopular y lo haré absolutamente convencido de que es lo mejor para mi país.,1
#película La historia del camello que llora es de mi estilo http://t.co/JC1LpOSP,1
Arenas acude al mitin de @marianorajoy con su hijo pequeño que coge en brazos. #campaña #20N #elecciones2011,1
"#Cospedal anuncia que cuando #Rajoy diga lo que hay que hacer habrán protestas, la #CEOE pide medidas urgentes y drásticas... aten cabos",1
Barça 0-1 Valencia.,1
¿Cuántos desahucios ha impedido IU que siempre ataca a la Iglesia? http://t.co/hxgffx3V,1
"Publico un nuevo articulo de opinión en el diario británico The Guardian. Hoy, sobre la crisis de la izquierda http://t.co/ZZOUetLc",1
"@CsCValenciana @Albert_Rivera Como mejor luchar contra la crisis, unidos o siempre enfrentados.  Lo tengo claro.",1
Un abrazo hoy a un gran valiente @G_landaburu ...ETA no le quitó la vida ni la dignidad.....,1
El candidato @marianorajoy ha abogado por sacar fuera en España el coraje y patriotismo. Pide un cambio de equipos y comportamientos #20N,1
"@Cepeda curioso. PP no apoyó la huelga de 2010, PSOE dijo que no apoyaba la de hoy, pero ahora se os ve la cara de verdad",1
