text,sentiment
@VirginAmerica add DTW and I'm sold!,1
@united DM sent,1
@Dingo which case? I got a new one last week and I'm not thrilled at all with mine.,1
"@thepinkc Yeah, tried it. No go.",1
@cynthia_123 i cant sleep,1
@chrismic That's the song I mean,1
"@SouthwestAir still haven't been able to get through, thanks for responding",1
@VirginAmerica Are there any sign up bonuses to enroll in Elevate?,1
@missfree hey free,1
Trying my best not to share this lovely head cold,1
@united Airlines is changing #mileageplus program March 1 http://t.co/4ojE523PTw,1
"Crazy Legs is peepin @nina_parks at the pool hahaha She likes graf writers, not b-boys, sorry",1
Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB,1
"Getting ready to go to sleeep! Grinding early in the morning! Yay, money!",1
Did a couple of changes..#Twitter,1
HTC on ICS: 'reviewing its features and functionality to determine our upgrade plans' http://t.co/UdkGr3Cb  #android #google,1
@ods1819 aren't you glad this isn't you RT @AmericanAir: Bet these birds wish they'd flown south for the #winter... http://t.co/HEpkNpuzwU,1
"@united yes. Houston Int'l, Bush.",1
It's cause you give me a reason to assume.  - http://tweet.sg,1
"@artinvest i hope to, no promises  they all my kids and the dog at the moment, a couple of flowers too",1
"Its 11:56 &amp;, im going to sleep now &gt;.&lt; O&#39;well :) good night #Twitter .",1
"@nkotbgadget Follow me please, so I can DM you...",1
@USAirways following you now,1
no new tubas until  4th  of july weekend,1
@sdweathers Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,1
"@BlokesLib Sorry blokey, 6 hrs later &amp; i'm still holding ur fluffy towel. had to dash. Hope u found other means to dry ur self",1
@faithjuliana where?  U magazine?,1
#Google unveils Android 4.0 ‘Ice Cream Sandwich’ http://t.co/dciffpI1 via @BGR,1
"@osulop I didnt mind the movie myself, may be because Im not that big a fangirl myself",1
Going to Leeds,1
@souljaboytellem my name too    (Soulja Boy Tell 'Em LIVE live &gt; http://ustre.am/2UhS),1
@rwo Y360 rï¿½t b?t c? ??ng user ch?y ??n r?i thï¿½ l?i nhanh thï¿½i,1
#Microsoft We support you. Retweet if u support us or want to.,1
Waiting for tish to get off. Got to drive my moms CRV to pick her up all my myself and duckie. First time,1
@goebicyu rentaphone  yesy have,1
@SouthwestAir I need some help with a reservation,1
@atlumschema thank you! need to pass my test first,1
http://twitpic.com/4wseo - Our picnic table cruet set,1
RT @iPadPowerUsers On Google+ then go here http://t.co/1OGs2xA9 #GPlus #Googleplus #Google #teamfollowback #socialnetwork,1
"@Shouq So you have to call the Customer Care .. or try to enter any wrong pw and see the result , is it &quot;invalid user name or password&quot; ?",1
"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft: A rumor has surfaced that sugg... http://t.co/wHDrAQO4",1
#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt,1
@nickNOTLIVE  eat something!,1
@jgullam  awesome! All deserved I'm sure. Miss the Crabs games,1
I lied have yet to see good looking men,1
Get your #Twitter #marketing #campaigns built by an #SEO expert: http://t.co/7FttDde4,1
"@notleifgarrett @apple wished their on hold music played ""Pictures of You"".",1
@Atomik re: the job ... still waiting my friend. Thanks for asking  * I just need a little ... ;) * ? http://blip.fm/~5jehr,1
@SouthwestAir can u get me on flt #3768 instead of #2522 rt now,1
Well we should knw that this isnt the app from #google unlike #Apple.,1
@USAirways If I’m unable to use my departing flight can I still use the returning flight?,1
@JetBlue Airways Corporation Price Target Update - Stafford Daily http://t.co/vQmdmZaFUJ,1
@glaad I already purple mine!!1 Both accounts on #Facebook and #Twitter,1
thinks malibu is the drink for me lets all hit the bottle  woop woop xx,1
yeh. merch shopping to look fab.,1
my hubby is staying for one more week in Uzbekistan,1
“@JetBlue: @KyleComer_ JetBlue reLate Flightd this time? ;)” no... But why won't school be Cancelled Flighted? it's very cold out,1
@upscalekitten he's married,1
@Ayy_Queen #google it lol espn too,1
@SQLSarg sorry about that,1
"Ooh, new Bonkers is out tomorrow, nearly forgot about that",1
@sonic18018 tweettttt.,1
@ohheyness happy birthday ness!!,1
@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus),1
SPC MD 747: MD 0747 CONCERNING SEVERE THUNDERSTORM WATCH 283... FOR PARTS OF CNTRL AND NERN TX / SWRN AND CNT... {link},1
@AmericanAir - trying to track down backs for two of my attendees #help,1
@united can I request a ticket change through twitter ?,1
@AmericanAir hey guys. DMed you a question about when 500-mile upgrades post after earning. Hope to use tomorrow,1
"@united Out of curiosity, when a flight is arranged, are pilots notified? There are a lot of ""pilots haven't arrived yet"" announcements.",1
@missonice join the club,1
@AmericanAir due to road conditions,1
band practice,1
OmniTouch from #Microsoft makes every surface a #Touchscreen | #gadgets http://t.co/sSUrPnve,1
@united booked EWR-FLL in first for two on 3-8. Let's see how you compare to the garbage @AmericanAir first class has become,1
Why is everyone hating on #Android #IceCreamSandwich? #ICS #everyoneisacritic #os #google,1
"@AmericanAir if business class if full but 1st class empty, do you guys upgrade EXP members to 1st?",1
#SanctuarySunday don't forget to post on the forums and FB about our mission success!!,1
"“@SouthwestAir: @pancho_joe No, no, you must've heard us wrong. Sweet mixtape,though"" 4 the record,I didn't leave the 80's, the 80's left me",1
Practice was a beast today. Not going to see Julian tonight,1
NOT excited for 32 people reservation in the morning  damn LOVIN halo3 right now for sure too,1
@PetesterZ @riceagain: They R sending TW business ppl 2 the mainland 2 return the favor - Re: Chinese police representatives in TW,1
) no more Chemistry!!! I'm gonna choose English. I find it (Chem.) kinda boring in the end! gonna help people &lt; who choose Chem&gt;,1
@JetBlue Airways Hits New 12-Month High at $17.58 (JBLU) - WKRB News http://t.co/XvBjCzlMDA,1
#LOL #google http://t.co/aeJ1Vrgj,1
@USAirways no problem...just funny have a nice day,1
"Watching iGenius on @Discovery. Based on first 13 minutes, @Apple never should have gone public in 1980.",1
.@JetBlue process begins 6:48,1
tamlyn wishes she was as cool as my sock draw,1
"After years of failures, #Microsoft is finally making money in the handheld market -- but not in the way you’d think",1
@AmericanAir follow me back so I can DM you guys,1
Lol @Apple support playing Mary J Blige during the wait time.,1
@AmericanAir I was going to change it to tomorrow because I am concerned if the fllight does make I won't be able to leave the airport   1/2,1
@JetBlue sale please soon?? I need a tan,1
"@backstreetboys Hey boys, do you wanna see my teeth? (damn it, twitter donï¿½t wanna change my picture)",1
"@LunaandLarrys - Love your desserts. Used to live in OR but now live in TX, so can't visit you.",1
@united hey I left my favorite blanket on the plane bring it back home to me:-(,1
Safari 4 beta (OS X) is in a crash loop on startup. Back to non- cookie saving Firefox.,1
SoCal!  stoked. or maybe not.. tomorrow,1
How does this Follow Friday thing work?  I don't have any real followers,1
@JetBlue is it true there's a new A320 livery and a new website...?!,1
@kailaengland Im salaried so I don't make any more or less no matter how many hrs I work.  Comes with the territory I suppose.,1
@_JAYYTEE yea i knw,1
"I also want it to be the 6th, i miss my girlies so much  @georgielockwood WE GET TO BE ROOMIES AGAIN!",1
@SouthwestAir absolutely required? Are the flights going to be 100% Cancelled Flighted?,1
revision...what fun...still I have thursday to do basically nothing,1
Peeps! Me blackberry messenger is kwijt..  no pinging :p,1
"RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShat ...",1
Not going to the dance recital and now i feel like a piece of shit cuz it cost so much money,1
Heather Anne Parry is only upto florence nightingale in history  this could take a while. http://tinyurl.com/kwgrh4,1
#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/zYKEr3ax via @engadget,1
@janole Oh cool! When is Alpha 1.18 coming out? Auto-connect was the feature I wanted to request,1
"@jameswilliams90 If you ever need some help with the Podcasters Emporium, let me know",1
@downtowndiane missed the cutoff for the free chocolate  eh well...bikini season is coming.....,1
@AmericanAir flights out of Dallas on Tuesday are not going to be Cancelled Flightled correct?,1
fuck i hate when the strawberries run out in my special K,1
@chelseychapman that's a long time ! Well then txt me !  xx,1
"@paskalamonik If you know such agent, do let me know",1
@nptnmkiii I dunno...I thought I was funny,1
@united flt 4567 has had two more updates in the last 3 minutes.,1
Up and at'm   getting ready for work,1
So slpy 2day  zzzz,1
@JetBlue thank you! Headed from LBC to OAK !,1
@videogareth yet...,1
Wish I lived in or atleast relatively close to Ohio!   Haven't seen @SmallTown_Troy or @Derk_McLoven in almost a year.,1
http://twitter.com/djc_yana ~ yeah. haha! why?,1
"Patay na pala si Pat Morita, the sensei on Karate Kid. &quot;Wax on, wax off.&quot;  http://plurk.com/p/x2gey",1
"Annie: has just had a look at our downloaded #Windows8 op sys.  Where #AppleMacs go, #Microsoft follows!!",1
"@AmericanAir When Flight Booking Problems an int'l flight online, do I have to provide a passport number when Flight Booking Problems or just when I arrive at airport?",1
@AmericanAir are you anticipating weather-reLate Flightd Cancelled Flightations for afternoon departures out of AUS today?,1
@denise183rd lol u better hurry up cause your ass is running late and whats for breakfast,1
is listening to Jello Biafra at work.,1
@JetBlue is there wifi on he plain,1
brought the SF fog to LA,1
I want more followers.,1
is thinking about a career change,1
Going out. A barbeque maybe?,1
"@colinkelly all the more reason to do ur highers later in life,vodka is a great study aid.45xy + 54pq=a 70 ml measure.I got an A in Maths",1
wants Friday to come quick! I want my beauty sleep and shopping...,1
RT @marcfletcher: #Intervate wins the portals and collaboration partner of the year 2011 #Microsoft #techedafrica,1
@twittess jï¿½ passo o link,1
#Samsung Galaxy #Nexus hands-on (#video) http://t.co/w4muSKEm #android #galaxynexus #galaxynexus #google,1
"@michaelmagical I will definitely pray, and bath  thanks",1
"Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer: Microsoft CEO Steve ... http://t.co/Zyetras0",1
@stevemoakler i had a dentist appt this morning and had the same conversation!,1
Aright Twitter Fam... guess ima be outties.. gonna try n sleep off some of this horrible pain,1
"@AmericanAir looking for status of flight 1388 schedule for 5:15 am tomorrow morning, thank you",1
Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/jw1UbODI @YSI,1
I'm just a hippie...in the woods...playing her djembe on a rainy sunday afternoon {link},1
http://ping.fm/2UrGP (MPAA shows how to videorecord a TV)    via @Despil,1
@united lets do that can you email boarding pass?,1
@IsaGoksu  http://yfrog.com/11z2ip  nothing there,1
"@SouthwestAir yes, thank you. Just sent DM.",1
@asym Love the unique accordion thief buffs - thank you!,1
@VirginAmerica missed my flight. How does standby work?,1
"@TheMandyMoore my name is Jason, but sunshine works too.",1
@amcourtneyeman kirk is hotter than spock,1
@SouthwestAir you need this song for your next commercial!  https://t.co/jU9rHZ4RQc. #SWA #love,1
@love_ly We need to hang out!,1
My friends are awesome! @JNBlack @koreantomcruise -- and the non Twitter ones here right now too!!,1
@Johnny_Exp not where i live.,1
@USAirways what about AA miles for USAir flights booked through American?,1
"#SIGSource #Microsoft's Tami Reller says get on the bus and if you don't want to be on the bus, get off the road.",1
"@united 877 from amsterdam to ewr, 02.27.2015, 737-300.",1
@united Did you get your 757 Model?,1
@Eumiko uhhhh..... yeah.... I don't tweet a lot nowadays quite lazy to do so.  this month has always been about college.,1
it's mother's day...i already bought and gave my mother's day present to my mother.,1
is still working  #fb,1
I dont associate with fake asses!,1
OMGosh! it's 79 degrees and I'm sweating and miserable!  what am i gonna do when i visit the ATX? need..AC! need...AC!,1
@united that's what I thought! Thanks for the clarification!,1
alrite back to this lab report. Later #Twitter,1
Aww people must be COLOR BLIND  HUH random1,1
@SKYISLANDS that's just it... I don't have anything other than work,1
@brunolorenz e ah! Ghost in the Shell ï¿½ meu anime favorito. assistiu?,1
chatting with the bestest...,1
@KristinNorena are you playing with Rico and growling at him,1
@bradfordshimp The least I can do for you is re-tweet it when it's ready. So @ me  Mine is http://bit.ly/xPvT7 - I talk about viral tweets,1
